Econ,Glob,Loc,trial,subject,response_var
2,5,1,trial_22,subject_52,0
3,5,1,trial_23,subject_52,0
4,5,1,trial_24,subject_52,0
5,5,1,trial_25,subject_52,0
1,1,2,trial_26,subject_52,0
2,1,2,trial_27,subject_52,0
3,1,2,trial_28,subject_52,0
4,1,2,trial_29,subject_52,0
5,1,2,trial_30,subject_52,0
1,2,2,trial_31,subject_52,0
2,2,2,trial_32,subject_52,0
3,2,2,trial_33,subject_52,0
4,2,2,trial_34,subject_52,0
5,2,2,trial_35,subject_52,0
1,3,2,trial_36,subject_52,0
2,3,2,trial_37,subject_52,0
3,3,2,trial_38,subject_52,0
4,3,2,trial_39,subject_52,0
5,3,2,trial_40,subject_52,0
1,4,2,trial_41,subject_52,0
2,4,2,trial_42,subject_52,0
3,4,2,trial_43,subject_52,0
4,4,2,trial_44,subject_52,0
5,4,2,trial_45,subject_52,0
1,5,2,trial_46,subject_52,0
2,5,2,trial_47,subject_52,0
3,5,2,trial_48,subject_52,0
4,5,2,trial_49,subject_52,0
5,5,2,trial_50,subject_52,0
1,1,3,trial_51,subject_52,0
2,1,3,trial_52,subject_52,0
3,1,3,trial_53,subject_52,0
4,1,3,trial_54,subject_52,0
5,1,3,trial_55,subject_52,0
1,2,3,trial_56,subject_52,0
2,2,3,trial_57,subject_52,0
3,2,3,trial_58,subject_52,0
4,2,3,trial_59,subject_52,0
5,2,3,trial_60,subject_52,0
1,3,3,trial_61,subject_52,0
2,3,3,trial_62,subject_52,0
3,3,3,trial_63,subject_52,0
4,3,3,trial_64,subject_52,0
5,3,3,trial_65,subject_52,0
1,4,3,trial_66,subject_52,0
2,4,3,trial_67,subject_52,0
3,4,3,trial_68,subject_52,0
4,4,3,trial_69,subject_52,0
5,4,3,trial_70,subject_52,0
1,5,3,trial_71,subject_52,0
2,5,3,trial_72,subject_52,0
3,5,3,trial_73,subject_52,0
4,5,3,trial_74,subject_52,0
5,5,3,trial_75,subject_52,0
1,1,4,trial_76,subject_52,0
2,1,4,trial_77,subject_52,0
3,1,4,trial_78,subject_52,0
4,1,4,trial_79,subject_52,0
5,1,4,trial_80,subject_52,0
1,2,4,trial_81,subject_52,0
2,2,4,trial_82,subject_52,0
3,2,4,trial_83,subject_52,0
4,2,4,trial_84,subject_52,0
5,2,4,trial_85,subject_52,0
1,3,4,trial_86,subject_52,0
2,3,4,trial_87,subject_52,0
3,3,4,trial_88,subject_52,0
4,3,4,trial_89,subject_52,0
5,3,4,trial_90,subject_52,0
1,4,4,trial_91,subject_52,0
2,4,4,trial_92,subject_52,0
3,4,4,trial_93,subject_52,0
4,4,4,trial_94,subject_52,0
5,4,4,trial_95,subject_52,0
1,5,4,trial_96,subject_52,0
2,5,4,trial_97,subject_52,0
3,5,4,trial_98,subject_52,0
4,5,4,trial_99,subject_52,0
5,5,4,trial_100,subject_52,0
1,1,5,trial_101,subject_52,0
2,1,5,trial_102,subject_52,0
3,1,5,trial_103,subject_52,0
4,1,5,trial_104,subject_52,0
5,1,5,trial_105,subject_52,0
1,2,5,trial_106,subject_52,0
2,2,5,trial_107,subject_52,0
3,2,5,trial_108,subject_52,0
4,2,5,trial_109,subject_52,0
5,2,5,trial_110,subject_52,0
1,3,5,trial_111,subject_52,0
2,3,5,trial_112,subject_52,0
3,3,5,trial_113,subject_52,0
4,3,5,trial_114,subject_52,0
5,3,5,trial_115,subject_52,0
1,4,5,trial_116,subject_52,0
2,4,5,trial_117,subject_52,0
3,4,5,trial_118,subject_52,0
4,4,5,trial_119,subject_52,0
5,4,5,trial_120,subject_52,0
1,5,5,trial_121,subject_52,0
2,5,5,trial_122,subject_52,0
3,5,5,trial_123,subject_52,0
4,5,5,trial_124,subject_52,0
5,5,5,trial_125,subject_52,0
1,1,1,trial_1,subject_53,0
2,1,1,trial_2,subject_53,0
3,1,1,trial_3,subject_53,0
4,1,1,trial_4,subject_53,0
5,1,1,trial_5,subject_53,0
1,2,1,trial_6,subject_53,0
2,2,1,trial_7,subject_53,0
3,2,1,trial_8,subject_53,0
4,2,1,trial_9,subject_53,0
5,2,1,trial_10,subject_53,0
1,3,1,trial_11,subject_53,0
2,3,1,trial_12,subject_53,0
3,3,1,trial_13,subject_53,0
4,3,1,trial_14,subject_53,0
5,3,1,trial_15,subject_53,0
1,4,1,trial_16,subject_53,0
2,4,1,trial_17,subject_53,0
3,4,1,trial_18,subject_53,0
4,4,1,trial_19,subject_53,0
5,4,1,trial_20,subject_53,0
1,5,1,trial_21,subject_53,0
2,5,1,trial_22,subject_53,0
3,5,1,trial_23,subject_53,0
4,5,1,trial_24,subject_53,0
5,5,1,trial_25,subject_53,0
1,1,2,trial_26,subject_53,0
2,1,2,trial_27,subject_53,0
3,1,2,trial_28,subject_53,0
4,1,2,trial_29,subject_53,0
5,1,2,trial_30,subject_53,0
1,2,2,trial_31,subject_53,0
2,2,2,trial_32,subject_53,0
3,2,2,trial_33,subject_53,0
4,2,2,trial_34,subject_53,0
5,2,2,trial_35,subject_53,0
1,3,2,trial_36,subject_53,0
2,3,2,trial_37,subject_53,0
3,3,2,trial_38,subject_53,0
4,3,2,trial_39,subject_53,0
5,3,2,trial_40,subject_53,0
1,4,2,trial_41,subject_53,0
2,4,2,trial_42,subject_53,0
3,4,2,trial_43,subject_53,0
4,4,2,trial_44,subject_53,0
5,4,2,trial_45,subject_53,0
1,5,2,trial_46,subject_53,0
2,5,2,trial_47,subject_53,0
3,5,2,trial_48,subject_53,0
4,5,2,trial_49,subject_53,0
5,5,2,trial_50,subject_53,0
1,1,3,trial_51,subject_53,0
2,1,3,trial_52,subject_53,0
3,1,3,trial_53,subject_53,0
4,1,3,trial_54,subject_53,0
5,1,3,trial_55,subject_53,0
1,2,3,trial_56,subject_53,0
2,2,3,trial_57,subject_53,0
3,2,3,trial_58,subject_53,0
4,2,3,trial_59,subject_53,0
5,2,3,trial_60,subject_53,0
1,3,3,trial_61,subject_53,0
2,3,3,trial_62,subject_53,0
3,3,3,trial_63,subject_53,0
4,3,3,trial_64,subject_53,0
5,3,3,trial_65,subject_53,0
1,4,3,trial_66,subject_53,0
2,4,3,trial_67,subject_53,0
3,4,3,trial_68,subject_53,0
4,4,3,trial_69,subject_53,0
5,4,3,trial_70,subject_53,0
1,5,3,trial_71,subject_53,0
2,5,3,trial_72,subject_53,0
3,5,3,trial_73,subject_53,0
4,5,3,trial_74,subject_53,0
5,5,3,trial_75,subject_53,0
1,1,4,trial_76,subject_53,0
2,1,4,trial_77,subject_53,0
3,1,4,trial_78,subject_53,0
4,1,4,trial_79,subject_53,0
5,1,4,trial_80,subject_53,0
1,2,4,trial_81,subject_53,0
2,2,4,trial_82,subject_53,0
3,2,4,trial_83,subject_53,0
4,2,4,trial_84,subject_53,0
5,2,4,trial_85,subject_53,0
1,3,4,trial_86,subject_53,0
2,3,4,trial_87,subject_53,0
3,3,4,trial_88,subject_53,0
4,3,4,trial_89,subject_53,0
5,3,4,trial_90,subject_53,0
1,4,4,trial_91,subject_53,0
2,4,4,trial_92,subject_53,0
3,4,4,trial_93,subject_53,0
4,4,4,trial_94,subject_53,0
5,4,4,trial_95,subject_53,0
1,5,4,trial_96,subject_53,0
2,5,4,trial_97,subject_53,0
3,5,4,trial_98,subject_53,0
4,5,4,trial_99,subject_53,0
5,5,4,trial_100,subject_53,0
1,1,5,trial_101,subject_53,0
2,1,5,trial_102,subject_53,0
3,1,5,trial_103,subject_53,0
4,1,5,trial_104,subject_53,0
5,1,5,trial_105,subject_53,0
1,2,5,trial_106,subject_53,0
2,2,5,trial_107,subject_53,0
3,2,5,trial_108,subject_53,0
4,2,5,trial_109,subject_53,0
5,2,5,trial_110,subject_53,0
1,3,5,trial_111,subject_53,0
2,3,5,trial_112,subject_53,0
3,3,5,trial_113,subject_53,0
4,3,5,trial_114,subject_53,0
5,3,5,trial_115,subject_53,0
1,4,5,trial_116,subject_53,0
2,4,5,trial_117,subject_53,0
3,4,5,trial_118,subject_53,0
4,4,5,trial_119,subject_53,0
5,4,5,trial_120,subject_53,0
1,5,5,trial_121,subject_53,0
2,5,5,trial_122,subject_53,0
3,5,5,trial_123,subject_53,0
4,5,5,trial_124,subject_53,0
5,5,5,trial_125,subject_53,0
1,1,1,trial_1,subject_54,0
2,1,1,trial_2,subject_54,0
3,1,1,trial_3,subject_54,0
4,1,1,trial_4,subject_54,0
5,1,1,trial_5,subject_54,0
1,2,1,trial_6,subject_54,0
2,2,1,trial_7,subject_54,0
3,2,1,trial_8,subject_54,0
4,2,1,trial_9,subject_54,0
5,2,1,trial_10,subject_54,0
1,3,1,trial_11,subject_54,0
2,3,1,trial_12,subject_54,0
3,3,1,trial_13,subject_54,0
4,3,1,trial_14,subject_54,0
5,3,1,trial_15,subject_54,0
1,4,1,trial_16,subject_54,0
2,4,1,trial_17,subject_54,0
3,4,1,trial_18,subject_54,0
4,4,1,trial_19,subject_54,0
5,4,1,trial_20,subject_54,0
1,5,1,trial_21,subject_54,0
2,5,1,trial_22,subject_54,0
3,5,1,trial_23,subject_54,0
4,5,1,trial_24,subject_54,0
5,5,1,trial_25,subject_54,0
1,1,2,trial_26,subject_54,0
2,1,2,trial_27,subject_54,0
3,1,2,trial_28,subject_54,0
4,1,2,trial_29,subject_54,0
5,1,2,trial_30,subject_54,0
1,2,2,trial_31,subject_54,0
2,2,2,trial_32,subject_54,0
3,2,2,trial_33,subject_54,0
4,2,2,trial_34,subject_54,0
5,2,2,trial_35,subject_54,0
1,3,2,trial_36,subject_54,0
2,3,2,trial_37,subject_54,0
3,3,2,trial_38,subject_54,0
4,3,2,trial_39,subject_54,0
5,3,2,trial_40,subject_54,0
1,4,2,trial_41,subject_54,0
2,4,2,trial_42,subject_54,0
3,4,2,trial_43,subject_54,0
4,4,2,trial_44,subject_54,0
5,4,2,trial_45,subject_54,0
1,5,2,trial_46,subject_54,0
2,5,2,trial_47,subject_54,0
3,5,2,trial_48,subject_54,0
4,5,2,trial_49,subject_54,0
5,5,2,trial_50,subject_54,0
1,1,3,trial_51,subject_54,0
2,1,3,trial_52,subject_54,0
3,1,3,trial_53,subject_54,0
4,1,3,trial_54,subject_54,0
5,1,3,trial_55,subject_54,0
1,2,3,trial_56,subject_54,0
2,2,3,trial_57,subject_54,0
3,2,3,trial_58,subject_54,0
4,2,3,trial_59,subject_54,0
5,2,3,trial_60,subject_54,0
1,3,3,trial_61,subject_54,0
2,3,3,trial_62,subject_54,0
3,3,3,trial_63,subject_54,0
4,3,3,trial_64,subject_54,0
5,3,3,trial_65,subject_54,0
1,4,3,trial_66,subject_54,0
2,4,3,trial_67,subject_54,0
3,4,3,trial_68,subject_54,0
4,4,3,trial_69,subject_54,0
5,4,3,trial_70,subject_54,0
1,5,3,trial_71,subject_54,0
2,5,3,trial_72,subject_54,0
3,5,3,trial_73,subject_54,0
4,5,3,trial_74,subject_54,0
5,5,3,trial_75,subject_54,0
1,1,4,trial_76,subject_54,0
2,1,4,trial_77,subject_54,0
3,1,4,trial_78,subject_54,0
4,1,4,trial_79,subject_54,0
5,1,4,trial_80,subject_54,0
1,2,4,trial_81,subject_54,0
2,2,4,trial_82,subject_54,0
3,2,4,trial_83,subject_54,0
4,2,4,trial_84,subject_54,0
5,2,4,trial_85,subject_54,0
1,3,4,trial_86,subject_54,0
2,3,4,trial_87,subject_54,0
3,3,4,trial_88,subject_54,0
4,3,4,trial_89,subject_54,0
5,3,4,trial_90,subject_54,0
1,4,4,trial_91,subject_54,0
2,4,4,trial_92,subject_54,0
3,4,4,trial_93,subject_54,0
4,4,4,trial_94,subject_54,0
5,4,4,trial_95,subject_54,0
1,5,4,trial_96,subject_54,0
2,5,4,trial_97,subject_54,0
3,5,4,trial_98,subject_54,0
4,5,4,trial_99,subject_54,0
5,5,4,trial_100,subject_54,0
1,1,5,trial_101,subject_54,0
2,1,5,trial_102,subject_54,0
3,1,5,trial_103,subject_54,0
4,1,5,trial_104,subject_54,0
5,1,5,trial_105,subject_54,0
1,2,5,trial_106,subject_54,0
2,2,5,trial_107,subject_54,0
3,2,5,trial_108,subject_54,0
4,2,5,trial_109,subject_54,0
5,2,5,trial_110,subject_54,0
1,3,5,trial_111,subject_54,0
2,3,5,trial_112,subject_54,0
3,3,5,trial_113,subject_54,0
4,3,5,trial_114,subject_54,0
5,3,5,trial_115,subject_54,0
1,4,5,trial_116,subject_54,0
2,4,5,trial_117,subject_54,0
3,4,5,trial_118,subject_54,0
4,4,5,trial_119,subject_54,0
5,4,5,trial_120,subject_54,0
1,5,5,trial_121,subject_54,0
2,5,5,trial_122,subject_54,0
3,5,5,trial_123,subject_54,0
4,5,5,trial_124,subject_54,0
5,5,5,trial_125,subject_54,0
1,1,1,trial_1,subject_55,0
2,1,1,trial_2,subject_55,0
3,1,1,trial_3,subject_55,0
4,1,1,trial_4,subject_55,0
5,1,1,trial_5,subject_55,0
1,2,1,trial_6,subject_55,0
2,2,1,trial_7,subject_55,0
3,2,1,trial_8,subject_55,0
4,2,1,trial_9,subject_55,0
5,2,1,trial_10,subject_55,0
1,3,1,trial_11,subject_55,0
2,3,1,trial_12,subject_55,0
3,3,1,trial_13,subject_55,0
4,3,1,trial_14,subject_55,0
5,3,1,trial_15,subject_55,0
1,4,1,trial_16,subject_55,0
2,4,1,trial_17,subject_55,0
3,4,1,trial_18,subject_55,0
4,4,1,trial_19,subject_55,0
5,4,1,trial_20,subject_55,0
1,5,1,trial_21,subject_55,0
2,5,1,trial_22,subject_55,0
3,5,1,trial_23,subject_55,0
4,5,1,trial_24,subject_55,0
5,5,1,trial_25,subject_55,0
1,1,2,trial_26,subject_55,0
2,1,2,trial_27,subject_55,0
3,1,2,trial_28,subject_55,0
4,1,2,trial_29,subject_55,0
5,1,2,trial_30,subject_55,0
1,2,2,trial_31,subject_55,0
2,2,2,trial_32,subject_55,0
3,2,2,trial_33,subject_55,0
4,2,2,trial_34,subject_55,0
5,2,2,trial_35,subject_55,0
1,3,2,trial_36,subject_55,0
2,3,2,trial_37,subject_55,0
3,3,2,trial_38,subject_55,0
4,3,2,trial_39,subject_55,0
5,3,2,trial_40,subject_55,0
1,4,2,trial_41,subject_55,0
2,4,2,trial_42,subject_55,0
3,4,2,trial_43,subject_55,0
4,4,2,trial_44,subject_55,0
5,4,2,trial_45,subject_55,0
1,5,2,trial_46,subject_55,0
2,5,2,trial_47,subject_55,0
3,5,2,trial_48,subject_55,0
4,5,2,trial_49,subject_55,0
5,5,2,trial_50,subject_55,0
1,1,3,trial_51,subject_55,0
2,1,3,trial_52,subject_55,0
3,1,3,trial_53,subject_55,0
4,1,3,trial_54,subject_55,0
5,1,3,trial_55,subject_55,0
1,2,3,trial_56,subject_55,0
2,2,3,trial_57,subject_55,0
3,2,3,trial_58,subject_55,0
4,2,3,trial_59,subject_55,0
5,2,3,trial_60,subject_55,0
1,3,3,trial_61,subject_55,0
2,3,3,trial_62,subject_55,0
3,3,3,trial_63,subject_55,0
4,3,3,trial_64,subject_55,0
5,3,3,trial_65,subject_55,0
1,4,3,trial_66,subject_55,0
2,4,3,trial_67,subject_55,0
3,4,3,trial_68,subject_55,0
4,4,3,trial_69,subject_55,0
5,4,3,trial_70,subject_55,0
1,5,3,trial_71,subject_55,0
2,5,3,trial_72,subject_55,0
3,5,3,trial_73,subject_55,0
4,5,3,trial_74,subject_55,0
5,5,3,trial_75,subject_55,0
1,1,4,trial_76,subject_55,0
2,1,4,trial_77,subject_55,0
3,1,4,trial_78,subject_55,0
4,1,4,trial_79,subject_55,0
5,1,4,trial_80,subject_55,0
1,2,4,trial_81,subject_55,0
2,2,4,trial_82,subject_55,0
3,2,4,trial_83,subject_55,0
4,2,4,trial_84,subject_55,0
5,2,4,trial_85,subject_55,0
1,3,4,trial_86,subject_55,0
2,3,4,trial_87,subject_55,0
3,3,4,trial_88,subject_55,0
4,3,4,trial_89,subject_55,0
5,3,4,trial_90,subject_55,0
1,4,4,trial_91,subject_55,0
2,4,4,trial_92,subject_55,0
3,4,4,trial_93,subject_55,0
4,4,4,trial_94,subject_55,0
5,4,4,trial_95,subject_55,0
1,5,4,trial_96,subject_55,0
2,5,4,trial_97,subject_55,0
3,5,4,trial_98,subject_55,0
4,5,4,trial_99,subject_55,0
5,5,4,trial_100,subject_55,0
1,1,5,trial_101,subject_55,0
2,1,5,trial_102,subject_55,0
3,1,5,trial_103,subject_55,0
4,1,5,trial_104,subject_55,0
5,1,5,trial_105,subject_55,0
1,2,5,trial_106,subject_55,0
2,2,5,trial_107,subject_55,0
3,2,5,trial_108,subject_55,0
4,2,5,trial_109,subject_55,0
5,2,5,trial_110,subject_55,0
1,3,5,trial_111,subject_55,0
2,3,5,trial_112,subject_55,0
3,3,5,trial_113,subject_55,0
4,3,5,trial_114,subject_55,0
5,3,5,trial_115,subject_55,0
1,4,5,trial_116,subject_55,0
2,4,5,trial_117,subject_55,0
3,4,5,trial_118,subject_55,0
4,4,5,trial_119,subject_55,0
5,4,5,trial_120,subject_55,0
1,5,5,trial_121,subject_55,0
2,5,5,trial_122,subject_55,0
3,5,5,trial_123,subject_55,0
4,5,5,trial_124,subject_55,0
5,5,5,trial_125,subject_55,0
1,1,1,trial_1,subject_56,0
2,1,1,trial_2,subject_56,0
3,1,1,trial_3,subject_56,0
4,1,1,trial_4,subject_56,0
5,1,1,trial_5,subject_56,0
1,2,1,trial_6,subject_56,0
2,2,1,trial_7,subject_56,0
3,2,1,trial_8,subject_56,0
4,2,1,trial_9,subject_56,0
5,2,1,trial_10,subject_56,0
1,3,1,trial_11,subject_56,0
2,3,1,trial_12,subject_56,0
3,3,1,trial_13,subject_56,0
4,3,1,trial_14,subject_56,0
5,3,1,trial_15,subject_56,0
1,4,1,trial_16,subject_56,0
2,4,1,trial_17,subject_56,0
3,4,1,trial_18,subject_56,0
4,4,1,trial_19,subject_56,0
5,4,1,trial_20,subject_56,0
1,5,1,trial_21,subject_56,0
2,5,1,trial_22,subject_56,0
3,5,1,trial_23,subject_56,0
4,5,1,trial_24,subject_56,0
5,5,1,trial_25,subject_56,0
1,1,2,trial_26,subject_56,0
2,1,2,trial_27,subject_56,0
3,1,2,trial_28,subject_56,0
4,1,2,trial_29,subject_56,0
5,1,2,trial_30,subject_56,0
1,2,2,trial_31,subject_56,0
2,2,2,trial_32,subject_56,0
3,2,2,trial_33,subject_56,0
4,2,2,trial_34,subject_56,0
5,2,2,trial_35,subject_56,0
1,3,2,trial_36,subject_56,0
2,3,2,trial_37,subject_56,0
3,3,2,trial_38,subject_56,0
4,3,2,trial_39,subject_56,0
5,3,2,trial_40,subject_56,0
1,4,2,trial_41,subject_56,0
2,4,2,trial_42,subject_56,0
3,4,2,trial_43,subject_56,0
4,4,2,trial_44,subject_56,0
5,4,2,trial_45,subject_56,0
1,5,2,trial_46,subject_56,0
2,5,2,trial_47,subject_56,0
3,5,2,trial_48,subject_56,0
4,5,2,trial_49,subject_56,0
5,5,2,trial_50,subject_56,0
1,1,3,trial_51,subject_56,0
2,1,3,trial_52,subject_56,0
3,1,3,trial_53,subject_56,0
4,1,3,trial_54,subject_56,0
5,1,3,trial_55,subject_56,0
1,2,3,trial_56,subject_56,0
2,2,3,trial_57,subject_56,0
3,2,3,trial_58,subject_56,0
4,2,3,trial_59,subject_56,0
5,2,3,trial_60,subject_56,0
1,3,3,trial_61,subject_56,0
2,3,3,trial_62,subject_56,0
3,3,3,trial_63,subject_56,0
4,3,3,trial_64,subject_56,0
5,3,3,trial_65,subject_56,0
1,4,3,trial_66,subject_56,0
2,4,3,trial_67,subject_56,0
3,4,3,trial_68,subject_56,0
4,4,3,trial_69,subject_56,0
5,4,3,trial_70,subject_56,0
1,5,3,trial_71,subject_56,0
2,5,3,trial_72,subject_56,0
3,5,3,trial_73,subject_56,0
4,5,3,trial_74,subject_56,0
5,5,3,trial_75,subject_56,0
1,1,4,trial_76,subject_56,0
2,1,4,trial_77,subject_56,0
3,1,4,trial_78,subject_56,0
4,1,4,trial_79,subject_56,0
5,1,4,trial_80,subject_56,0
1,2,4,trial_81,subject_56,0
2,2,4,trial_82,subject_56,0
3,2,4,trial_83,subject_56,0
4,2,4,trial_84,subject_56,0
5,2,4,trial_85,subject_56,0
1,3,4,trial_86,subject_56,0
2,3,4,trial_87,subject_56,0
3,3,4,trial_88,subject_56,0
4,3,4,trial_89,subject_56,0
5,3,4,trial_90,subject_56,0
1,4,4,trial_91,subject_56,0
2,4,4,trial_92,subject_56,0
3,4,4,trial_93,subject_56,0
4,4,4,trial_94,subject_56,0
5,4,4,trial_95,subject_56,0
1,5,4,trial_96,subject_56,0
2,5,4,trial_97,subject_56,0
3,5,4,trial_98,subject_56,0
4,5,4,trial_99,subject_56,0
5,5,4,trial_100,subject_56,0
1,1,5,trial_101,subject_56,0
2,1,5,trial_102,subject_56,0
3,1,5,trial_103,subject_56,0
4,1,5,trial_104,subject_56,0
5,1,5,trial_105,subject_56,0
1,2,5,trial_106,subject_56,0
2,2,5,trial_107,subject_56,0
3,2,5,trial_108,subject_56,0
4,2,5,trial_109,subject_56,0
5,2,5,trial_110,subject_56,0
1,3,5,trial_111,subject_56,0
2,3,5,trial_112,subject_56,0
3,3,5,trial_113,subject_56,0
4,3,5,trial_114,subject_56,0
5,3,5,trial_115,subject_56,0
1,4,5,trial_116,subject_56,0
2,4,5,trial_117,subject_56,0
3,4,5,trial_118,subject_56,0
4,4,5,trial_119,subject_56,0
5,4,5,trial_120,subject_56,0
1,5,5,trial_121,subject_56,0
2,5,5,trial_122,subject_56,0
3,5,5,trial_123,subject_56,0
4,5,5,trial_124,subject_56,0
5,5,5,trial_125,subject_56,0
1,1,1,trial_1,subject_57,0
2,1,1,trial_2,subject_57,0
3,1,1,trial_3,subject_57,0
4,1,1,trial_4,subject_57,0
5,1,1,trial_5,subject_57,0
1,2,1,trial_6,subject_57,1
2,2,1,trial_7,subject_57,0
3,2,1,trial_8,subject_57,0
4,2,1,trial_9,subject_57,0
5,2,1,trial_10,subject_57,0
1,3,1,trial_11,subject_57,1
2,3,1,trial_12,subject_57,0
3,3,1,trial_13,subject_57,0
4,3,1,trial_14,subject_57,0
5,3,1,trial_15,subject_57,0
1,4,1,trial_16,subject_57,0
2,4,1,trial_17,subject_57,0
3,4,1,trial_18,subject_57,0
4,4,1,trial_19,subject_57,0
5,4,1,trial_20,subject_57,0
1,5,1,trial_21,subject_57,0
2,5,1,trial_22,subject_57,0
3,5,1,trial_23,subject_57,0
4,5,1,trial_24,subject_57,0
5,5,1,trial_25,subject_57,0
1,1,2,trial_26,subject_57,0
2,1,2,trial_27,subject_57,0
3,1,2,trial_28,subject_57,0
4,1,2,trial_29,subject_57,0
5,1,2,trial_30,subject_57,0
1,2,2,trial_31,subject_57,0
2,2,2,trial_32,subject_57,0
3,2,2,trial_33,subject_57,0
4,2,2,trial_34,subject_57,0
5,2,2,trial_35,subject_57,0
1,3,2,trial_36,subject_57,0
2,3,2,trial_37,subject_57,0
3,3,2,trial_38,subject_57,0
4,3,2,trial_39,subject_57,0
5,3,2,trial_40,subject_57,0
1,4,2,trial_41,subject_57,0
2,4,2,trial_42,subject_57,0
3,4,2,trial_43,subject_57,0
4,4,2,trial_44,subject_57,0
5,4,2,trial_45,subject_57,0
1,5,2,trial_46,subject_57,0
2,5,2,trial_47,subject_57,0
3,5,2,trial_48,subject_57,0
4,5,2,trial_49,subject_57,0
5,5,2,trial_50,subject_57,0
1,1,3,trial_51,subject_57,0
2,1,3,trial_52,subject_57,0
3,1,3,trial_53,subject_57,0
4,1,3,trial_54,subject_57,0
5,1,3,trial_55,subject_57,0
1,2,3,trial_56,subject_57,0
2,2,3,trial_57,subject_57,0
3,2,3,trial_58,subject_57,0
4,2,3,trial_59,subject_57,0
5,2,3,trial_60,subject_57,0
1,3,3,trial_61,subject_57,0
2,3,3,trial_62,subject_57,0
3,3,3,trial_63,subject_57,0
4,3,3,trial_64,subject_57,0
5,3,3,trial_65,subject_57,0
1,4,3,trial_66,subject_57,0
2,4,3,trial_67,subject_57,0
3,4,3,trial_68,subject_57,0
4,4,3,trial_69,subject_57,0
5,4,3,trial_70,subject_57,0
1,5,3,trial_71,subject_57,0
2,5,3,trial_72,subject_57,0
3,5,3,trial_73,subject_57,0
4,5,3,trial_74,subject_57,0
5,5,3,trial_75,subject_57,0
1,1,4,trial_76,subject_57,0
2,1,4,trial_77,subject_57,0
3,1,4,trial_78,subject_57,0
4,1,4,trial_79,subject_57,0
5,1,4,trial_80,subject_57,0
1,2,4,trial_81,subject_57,0
2,2,4,trial_82,subject_57,0
3,2,4,trial_83,subject_57,0
4,2,4,trial_84,subject_57,0
5,2,4,trial_85,subject_57,0
1,3,4,trial_86,subject_57,0
2,3,4,trial_87,subject_57,0
3,3,4,trial_88,subject_57,0
4,3,4,trial_89,subject_57,0
5,3,4,trial_90,subject_57,0
1,4,4,trial_91,subject_57,0
2,4,4,trial_92,subject_57,0
3,4,4,trial_93,subject_57,0
4,4,4,trial_94,subject_57,0
5,4,4,trial_95,subject_57,0
1,5,4,trial_96,subject_57,0
2,5,4,trial_97,subject_57,0
3,5,4,trial_98,subject_57,0
4,5,4,trial_99,subject_57,0
5,5,4,trial_100,subject_57,0
1,1,5,trial_101,subject_57,0
2,1,5,trial_102,subject_57,0
3,1,5,trial_103,subject_57,0
4,1,5,trial_104,subject_57,0
5,1,5,trial_105,subject_57,0
1,2,5,trial_106,subject_57,0
2,2,5,trial_107,subject_57,0
3,2,5,trial_108,subject_57,0
4,2,5,trial_109,subject_57,0
5,2,5,trial_110,subject_57,0
1,3,5,trial_111,subject_57,0
2,3,5,trial_112,subject_57,0
3,3,5,trial_113,subject_57,0
4,3,5,trial_114,subject_57,0
5,3,5,trial_115,subject_57,0
1,4,5,trial_116,subject_57,0
2,4,5,trial_117,subject_57,0
3,4,5,trial_118,subject_57,0
4,4,5,trial_119,subject_57,0
5,4,5,trial_120,subject_57,0
1,5,5,trial_121,subject_57,0
2,5,5,trial_122,subject_57,0
3,5,5,trial_123,subject_57,0
4,5,5,trial_124,subject_57,0
5,5,5,trial_125,subject_57,0
1,1,1,trial_1,subject_58,1
2,1,1,trial_2,subject_58,0
3,1,1,trial_3,subject_58,0
4,1,1,trial_4,subject_58,0
5,1,1,trial_5,subject_58,0
1,2,1,trial_6,subject_58,0
2,2,1,trial_7,subject_58,0
3,2,1,trial_8,subject_58,0
4,2,1,trial_9,subject_58,0
5,2,1,trial_10,subject_58,0
1,3,1,trial_11,subject_58,0
2,3,1,trial_12,subject_58,0
3,3,1,trial_13,subject_58,0
4,3,1,trial_14,subject_58,0
5,3,1,trial_15,subject_58,0
1,4,1,trial_16,subject_58,0
2,4,1,trial_17,subject_58,0
3,4,1,trial_18,subject_58,0
4,4,1,trial_19,subject_58,0
5,4,1,trial_20,subject_58,0
1,5,1,trial_21,subject_58,0
2,5,1,trial_22,subject_58,0
3,5,1,trial_23,subject_58,0
4,5,1,trial_24,subject_58,0
5,5,1,trial_25,subject_58,0
1,1,2,trial_26,subject_58,0
2,1,2,trial_27,subject_58,0
3,1,2,trial_28,subject_58,0
4,1,2,trial_29,subject_58,0
5,1,2,trial_30,subject_58,0
1,2,2,trial_31,subject_58,0
2,2,2,trial_32,subject_58,0
3,2,2,trial_33,subject_58,0
4,2,2,trial_34,subject_58,0
5,2,2,trial_35,subject_58,0
1,3,2,trial_36,subject_58,0
2,3,2,trial_37,subject_58,0
3,3,2,trial_38,subject_58,0
4,3,2,trial_39,subject_58,0
5,3,2,trial_40,subject_58,0
1,4,2,trial_41,subject_58,0
2,4,2,trial_42,subject_58,0
3,4,2,trial_43,subject_58,0
4,4,2,trial_44,subject_58,0
5,4,2,trial_45,subject_58,0
1,5,2,trial_46,subject_58,0
2,5,2,trial_47,subject_58,0
