subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_5,trial_95,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_6,trial_95,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_7,trial_95,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_8,trial_95,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_9,trial_95,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_10,trial_95,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_11,trial_95,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_12,trial_95,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_13,trial_95,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_14,trial_95,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_15,trial_95,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_16,trial_95,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_17,trial_95,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_18,trial_95,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_19,trial_95,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,0
subject_20,trial_95,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_21,trial_95,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_22,trial_95,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_23,trial_95,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_24,trial_95,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_25,trial_95,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
subject_26,trial_95,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_27,trial_95,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_28,trial_95,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,0
subject_29,trial_95,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_30,trial_95,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_1,trial_96,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_2,trial_96,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_3,trial_96,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_4,trial_96,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_5,trial_96,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_6,trial_96,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_7,trial_96,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_8,trial_96,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_9,trial_96,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_10,trial_96,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_11,trial_96,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_12,trial_96,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_13,trial_96,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_14,trial_96,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,0
subject_15,trial_96,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_16,trial_96,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_17,trial_96,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_18,trial_96,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,0
subject_19,trial_96,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_20,trial_96,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_21,trial_96,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_22,trial_96,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
subject_23,trial_96,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_24,trial_96,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_25,trial_96,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_26,trial_96,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_27,trial_96,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_28,trial_96,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_29,trial_96,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_30,trial_96,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
subject_1,trial_97,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_2,trial_97,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_3,trial_97,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_4,trial_97,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,0
subject_5,trial_97,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_6,trial_97,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_7,trial_97,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_8,trial_97,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_9,trial_97,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_10,trial_97,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_11,trial_97,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_12,trial_97,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_13,trial_97,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_14,trial_97,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_15,trial_97,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_16,trial_97,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_17,trial_97,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_18,trial_97,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_19,trial_97,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_20,trial_97,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_21,trial_97,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_22,trial_97,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_23,trial_97,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,0
subject_24,trial_97,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_25,trial_97,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_26,trial_97,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_27,trial_97,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_28,trial_97,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_29,trial_97,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_30,trial_97,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_1,trial_98,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_2,trial_98,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,0
subject_3,trial_98,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_4,trial_98,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_5,trial_98,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_6,trial_98,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_7,trial_98,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_8,trial_98,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_9,trial_98,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_10,trial_98,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_11,trial_98,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_12,trial_98,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
subject_13,trial_98,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,0
subject_14,trial_98,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_15,trial_98,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_16,trial_98,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_17,trial_98,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_18,trial_98,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_19,trial_98,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_20,trial_98,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
subject_21,trial_98,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_22,trial_98,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_23,trial_98,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_24,trial_98,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_25,trial_98,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_26,trial_98,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_27,trial_98,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_28,trial_98,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_29,trial_98,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_30,trial_98,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_1,trial_99,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_2,trial_99,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_3,trial_99,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_4,trial_99,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_5,trial_99,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_6,trial_99,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_7,trial_99,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_8,trial_99,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_9,trial_99,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_10,trial_99,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_11,trial_99,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,0
subject_12,trial_99,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_13,trial_99,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,0
subject_14,trial_99,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_15,trial_99,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_16,trial_99,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_17,trial_99,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_18,trial_99,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_19,trial_99,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,0
subject_20,trial_99,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_21,trial_99,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_22,trial_99,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_23,trial_99,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
subject_24,trial_99,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_25,trial_99,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,0
subject_26,trial_99,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_27,trial_99,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_28,trial_99,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_29,trial_99,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,0
subject_30,trial_99,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_1,trial_100,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_2,trial_100,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_3,trial_100,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_4,trial_100,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_5,trial_100,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_6,trial_100,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_7,trial_100,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_8,trial_100,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_9,trial_100,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_10,trial_100,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_11,trial_100,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_12,trial_100,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_13,trial_100,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_14,trial_100,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_15,trial_100,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_16,trial_100,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,0
subject_17,trial_100,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_18,trial_100,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_19,trial_100,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
subject_20,trial_100,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_21,trial_100,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_22,trial_100,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_23,trial_100,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_24,trial_100,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_25,trial_100,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_26,trial_100,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_27,trial_100,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_28,trial_100,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_29,trial_100,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_30,trial_100,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_1,trial_101,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_2,trial_101,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_3,trial_101,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_4,trial_101,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_5,trial_101,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_6,trial_101,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_7,trial_101,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,0
subject_8,trial_101,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_9,trial_101,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_10,trial_101,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_11,trial_101,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_12,trial_101,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,0
subject_13,trial_101,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_14,trial_101,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_15,trial_101,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_16,trial_101,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_17,trial_101,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_18,trial_101,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_19,trial_101,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_20,trial_101,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_21,trial_101,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_22,trial_101,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
subject_23,trial_101,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_24,trial_101,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_25,trial_101,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_26,trial_101,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,0
subject_27,trial_101,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_28,trial_101,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_29,trial_101,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_30,trial_101,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_1,trial_102,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_2,trial_102,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_3,trial_102,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_4,trial_102,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_5,trial_102,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_6,trial_102,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_7,trial_102,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_8,trial_102,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_9,trial_102,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_10,trial_102,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_11,trial_102,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_12,trial_102,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_13,trial_102,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_14,trial_102,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,0
subject_15,trial_102,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,0
subject_16,trial_102,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_17,trial_102,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_18,trial_102,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_19,trial_102,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_20,trial_102,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_21,trial_102,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_22,trial_102,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_23,trial_102,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_24,trial_102,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_25,trial_102,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_26,trial_102,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_27,trial_102,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_28,trial_102,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,0
subject_29,trial_102,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_30,trial_102,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_1,trial_103,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_2,trial_103,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_3,trial_103,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
